time,motion,distance,co2,label,timestamp
12:26:19,0,-1.0,902,0,1495124779.0
12:26:20,0,-1.0,902,0,1495124780.0
12:26:21,0,-1.0,902,0,1495124781.0
12:26:22,0,-1.0,896,0,1495124782.0
12:26:23,0,-1.0,896,0,1495124783.0
12:26:24,0,-1.0,896,0,1495124784.0
12:26:25,0,-1.0,893,0,1495124785.0
12:26:26,0,-1.0,893,0,1495124786.0
12:26:27,0,-1.0,893,0,1495124787.0
12:26:28,0,-1.0,893,0,1495124788.0
12:26:29,0,-1.0,888,0,1495124789.0
12:26:30,0,-1.0,888,0,1495124790.0
12:26:31,0,-1.0,888,0,1495124791.0
12:26:32,0,-1.0,902,0,1495124792.0
12:26:33,0,-1.0,902,0,1495124793.0
12:26:34,0,-1.0,902,0,1495124794.0
12:26:35,0,-1.0,902,0,1495124795.0
12:26:36,0,-1.0,894,0,1495124796.0
12:26:37,0,-1.0,894,0,1495124797.0
12:26:38,0,19.66,894,0,1495124798.0
12:26:39,0,-1.0,894,0,1495124799.0
12:26:40,0,-1.0,894,0,1495124800.0
12:26:41,0,-1.0,894,0,1495124801.0
12:26:42,0,-1.0,894,0,1495124802.0
12:26:43,0,-1.0,893,0,1495124803.0
12:26:44,0,-1.0,893,0,1495124804.0
12:26:45,0,-1.0,893,0,1495124805.0
12:26:46,0,-1.0,893,0,1495124806.0
12:26:47,0,-1.0,895,0,1495124807.0
12:26:48,0,-1.0,895,0,1495124808.0
12:26:49,0,-1.0,895,0,1495124809.0
12:26:50,0,-1.0,895,0,1495124810.0
12:26:51,0,-1.0,895,0,1495124811.0
12:26:52,0,-1.0,895,0,1495124812.0
12:26:53,0,-1.0,895,0,1495124813.0
12:26:54,0,-1.0,895,0,1495124814.0
12:26:55,0,-1.0,895,0,1495124815.0
12:26:56,0,-1.0,895,0,1495124816.0
12:26:57,0,-1.0,895,0,1495124817.0
12:26:58,0,-1.0,895,0,1495124818.0
12:26:59,0,-1.0,895,0,1495124819.0
12:27:00,0,-1.0,895,0,1495124820.0
12:27:01,0,-1.0,896,0,1495124821.0
12:27:02,0,-1.0,896,0,1495124822.0
12:27:03,0,-1.0,896,0,1495124823.0
12:27:04,0,-1.0,896,0,1495124824.0
12:27:05,0,-1.0,896,0,1495124825.0
12:27:06,0,-1.0,896,0,1495124826.0
12:27:07,0,-1.0,896,0,1495124827.0
12:27:08,0,-1.0,897,0,1495124828.0
12:27:09,0,-1.0,897,0,1495124829.0
12:27:10,0,-1.0,897,0,1495124830.0
12:27:11,0,-1.0,898,0,1495124831.0
12:27:12,0,-1.0,898,0,1495124832.0
12:27:13,0,-1.0,898,0,1495124833.0
12:27:14,0,-1.0,898,0,1495124834.0
12:27:15,0,-1.0,900,0,1495124835.0
12:27:16,0,-1.0,900,0,1495124836.0
12:27:17,0,-1.0,900,0,1495124837.0
12:27:18,0,-1.0,900,0,1495124838.0
12:27:19,0,-1.0,902,0,1495124839.0
12:27:20,0,-1.0,902,0,1495124840.0
12:27:21,0,-1.0,902,0,1495124841.0
12:27:22,0,-1.0,903,0,1495124842.0
12:27:23,0,-1.0,903,0,1495124843.0
12:27:24,0,-1.0,903,0,1495124844.0
12:27:25,0,-1.0,903,0,1495124845.0
12:27:26,0,-1.0,905,0,1495124846.0
12:27:27,0,-1.0,905,0,1495124847.0
12:27:28,0,-1.0,905,0,1495124848.0
12:27:29,0,-1.0,927,0,1495124849.0
12:27:30,0,-1.0,927,0,1495124850.0
12:27:31,0,-1.0,927,0,1495124851.0
12:27:32,0,-1.0,927,0,1495124852.0
12:27:33,0,-1.0,937,0,1495124853.0
12:27:34,0,-1.0,937,0,1495124854.0
12:27:35,0,31.64,937,0,1495124855.0
12:27:36,0,-1.0,943,0,1495124856.0
12:27:37,0,-1.0,943,0,1495124857.0
12:27:38,0,-1.0,943,0,1495124858.0
12:27:39,0,-1.0,943,0,1495124859.0
12:27:40,0,-1.0,955,0,1495124860.0
12:27:41,0,-1.0,955,0,1495124861.0
12:27:42,0,-1.0,955,0,1495124862.0
12:27:43,0,-1.0,955,0,1495124863.0
12:27:44,0,-1.0,988,0,1495124864.0
12:27:45,0,-1.0,988,0,1495124865.0
12:27:46,0,-1.0,988,0,1495124866.0
12:27:47,0,-1.0,1013,0,1495124867.0
12:27:48,0,-1.0,1013,0,1495124868.0
12:27:49,0,-1.0,1013,0,1495124869.0
12:27:50,0,-1.0,1013,0,1495124870.0
12:27:51,0,-1.0,1049,0,1495124871.0
12:27:52,0,-1.0,1049,0,1495124872.0
12:27:53,0,-1.0,1049,0,1495124873.0
12:27:54,0,-1.0,1094,0,1495124874.0
12:27:55,0,-1.0,1094,0,1495124875.0
12:27:56,0,-1.0,1094,0,1495124876.0
12:27:57,0,-1.0,1094,0,1495124877.0
12:27:58,0,-1.0,1114,0,1495124878.0
12:27:59,0,-1.0,1114,0,1495124879.0
12:28:00,0,-1.0,1114,0,1495124880.0
12:28:01,0,-1.0,1136,0,1495124881.0
12:28:02,0,-1.0,1136,0,1495124882.0
12:28:03,0,-1.0,1136,0,1495124883.0
12:28:04,0,-1.0,1136,0,1495124884.0
12:28:05,0,-1.0,1158,0,1495124885.0
12:28:06,0,-1.0,1158,0,1495124886.0
12:28:07,0,-1.0,1158,0,1495124887.0
12:28:08,0,-1.0,1163,0,1495124888.0
12:28:09,0,-1.0,1163,0,1495124889.0
12:28:10,0,-1.0,1163,0,1495124890.0
12:28:11,0,-1.0,1163,0,1495124891.0
12:28:12,0,-1.0,1170,0,1495124892.0
12:28:13,0,-1.0,1170,0,1495124893.0
12:28:14,0,-1.0,1170,0,1495124894.0
12:28:15,0,-1.0,1170,0,1495124895.0
12:28:16,0,-1.0,1170,0,1495124896.0
12:28:17,0,-1.0,1170,0,1495124897.0
12:28:18,0,-1.0,1170,0,1495124898.0
12:28:19,0,-1.0,1166,0,1495124899.0
12:28:20,0,-1.0,1166,0,1495124900.0
12:28:21,0,-1.0,1166,0,1495124901.0
12:28:22,0,-1.0,1161,0,1495124902.0
12:28:23,0,-1.0,1161,0,1495124903.0
12:28:24,0,-1.0,1161,0,1495124904.0
12:28:25,0,-1.0,1161,0,1495124905.0
12:28:26,0,-1.0,1157,0,1495124906.0
12:28:27,0,-1.0,1157,0,1495124907.0
12:28:28,0,-1.0,1157,0,1495124908.0
12:28:29,0,-1.0,1157,0,1495124909.0
12:28:30,0,-1.0,1144,0,1495124910.0
12:28:31,0,-1.0,1144,0,1495124911.0
12:28:32,0,-1.0,1144,0,1495124912.0
12:28:33,0,-1.0,1142,0,1495124913.0
12:28:34,0,-1.0,1142,0,1495124914.0
12:28:35,0,-1.0,1142,0,1495124915.0
12:28:36,0,-1.0,1142,0,1495124916.0
12:28:37,0,-1.0,1149,0,1495124917.0
12:28:38,0,-1.0,1149,0,1495124918.0
12:28:39,0,-1.0,1149,0,1495124919.0
12:28:40,0,-1.0,1156,0,1495124920.0
12:28:41,0,-1.0,1156,0,1495124921.0
12:28:42,0,-1.0,1156,0,1495124922.0
12:28:43,0,-1.0,1156,0,1495124923.0
12:28:44,0,-1.0,1155,0,1495124924.0
12:28:45,0,-1.0,1155,0,1495124925.0
12:28:46,0,-1.0,1155,0,1495124926.0
12:28:47,0,-1.0,1155,0,1495124927.0
12:28:48,0,-1.0,1154,0,1495124928.0
12:28:49,0,-1.0,1154,0,1495124929.0
12:28:50,0,-1.0,1154,0,1495124930.0
12:28:51,0,-1.0,1161,0,1495124931.0
12:28:52,0,-1.0,1161,0,1495124932.0
12:28:53,0,-1.0,1161,0,1495124933.0
12:28:54,0,-1.0,1161,0,1495124934.0
12:28:55,0,-1.0,1161,0,1495124935.0
12:28:56,0,-1.0,1161,0,1495124936.0
12:28:57,0,-1.0,1161,0,1495124937.0
12:28:58,0,-1.0,1147,0,1495124938.0
12:28:59,0,-1.0,1147,0,1495124939.0
12:29:00,0,-1.0,1147,0,1495124940.0
12:29:01,0,-1.0,1147,0,1495124941.0
12:29:02,0,-1.0,1136,0,1495124942.0
12:29:03,0,-1.0,1136,0,1495124943.0
12:29:04,0,-1.0,1136,0,1495124944.0
12:29:05,0,-1.0,1121,0,1495124945.0
12:29:06,0,-1.0,1121,0,1495124946.0
12:29:07,0,-1.0,1121,0,1495124947.0
12:29:08,0,-1.0,1121,0,1495124948.0
12:29:09,0,-1.0,1130,0,1495124949.0
12:29:10,0,-1.0,1130,0,1495124950.0
12:29:11,0,-1.0,1130,0,1495124951.0
12:29:12,0,-1.0,1116,0,1495124952.0
12:29:13,0,-1.0,1116,0,1495124953.0
12:29:14,0,-1.0,1116,0,1495124954.0
12:29:15,0,-1.0,1116,0,1495124955.0
12:29:16,0,-1.0,1102,0,1495124956.0
12:29:17,0,-1.0,1102,0,1495124957.0
12:29:18,0,-1.0,1102,0,1495124958.0
12:29:19,0,-1.0,1102,0,1495124959.0
12:29:20,0,-1.0,1089,0,1495124960.0
12:29:21,0,-1.0,1089,0,1495124961.0
12:29:22,0,-1.0,1089,0,1495124962.0
12:29:23,0,-1.0,1076,0,1495124963.0
12:29:24,0,-1.0,1076,0,1495124964.0
12:29:25,0,-1.0,1076,0,1495124965.0
12:29:26,0,-1.0,1076,0,1495124966.0
12:29:27,0,-1.0,1064,0,1495124967.0
12:29:28,0,-1.0,1064,0,1495124968.0
12:29:29,0,-1.0,1064,0,1495124969.0
12:29:30,0,-1.0,1044,0,1495124970.0
12:29:31,0,-1.0,1044,0,1495124971.0
12:29:32,0,-1.0,1044,0,1495124972.0
12:29:33,0,-1.0,1044,0,1495124973.0
12:29:34,0,-1.0,1031,0,1495124974.0
12:29:35,0,-1.0,1031,0,1495124975.0
12:29:36,0,-1.0,1031,0,1495124976.0
12:29:37,0,-1.0,1028,0,1495124977.0
12:29:38,0,-1.0,1028,0,1495124978.0
12:29:39,0,-1.0,1028,0,1495124979.0
12:29:40,0,-1.0,1028,0,1495124980.0
12:29:41,0,-1.0,1098,0,1495124981.0
12:29:42,0,-1.0,1098,0,1495124982.0
12:29:43,0,-1.0,1098,0,1495124983.0
12:29:44,0,-1.0,1132,0,1495124984.0
12:29:45,0,-1.0,1132,0,1495124985.0
12:29:46,0,-1.0,1132,0,1495124986.0
12:29:47,0,-1.0,1132,0,1495124987.0
12:29:48,0,-1.0,1156,0,1495124988.0
12:29:49,0,-1.0,1156,0,1495124989.0
12:29:50,0,-1.0,1156,0,1495124990.0
12:29:51,0,-1.0,1178,0,1495124991.0
12:29:52,0,-1.0,1178,0,1495124992.0
12:29:53,0,-1.0,1178,0,1495124993.0
12:29:54,0,-1.0,1178,0,1495124994.0
12:29:55,0,-1.0,1180,0,1495124995.0
12:29:56,0,-1.0,1180,0,1495124996.0
12:29:57,0,-1.0,1180,0,1495124997.0
12:29:58,0,-1.0,1191,0,1495124998.0
12:29:59,0,-1.0,1191,0,1495124999.0
12:30:00,0,-1.0,1191,0,1495125000.0
12:30:01,0,-1.0,1191,0,1495125001.0
12:30:02,0,-1.0,1181,0,1495125002.0
12:30:03,0,-1.0,1181,0,1495125003.0
12:30:04,0,15.76,1181,0,1495125004.0
12:30:05,0,-1.0,1181,0,1495125005.0
12:30:06,0,-1.0,1185,0,1495125006.0
12:30:07,0,-1.0,1185,0,1495125007.0
12:30:08,0,-1.0,1185,0,1495125008.0
12:30:09,0,-1.0,1182,0,1495125009.0
12:30:10,1,-1.0,1182,0,1495125010.0
12:30:11,1,90.36,1182,0,1495125011.0
12:30:12,1,-1.0,1182,0,1495125012.0
12:30:13,1,64.07,1183,0,1495125013.0
12:30:14,1,-1.0,1183,0,1495125014.0
12:30:15,1,87.64,1183,0,1495125015.0
12:30:16,1,-1.0,1182,0,1495125016.0
12:30:17,1,-1.0,1182,0,1495125017.0
12:30:18,1,76.6,1182,0,1495125018.0
12:30:19,1,-1.0,1182,0,1495125019.0
12:30:20,1,-1.0,1184,0,1495125020.0
12:30:21,1,-1.0,1184,0,1495125021.0
12:30:22,1,-1.0,1184,0,1495125022.0
12:30:23,1,-1.0,1184,0,1495125023.0
12:30:24,0,-1.0,1184,0,1495125024.0
12:30:25,0,-1.0,1184,0,1495125025.0
12:30:26,0,-1.0,1184,0,1495125026.0
12:30:27,0,-1.0,1189,0,1495125027.0
12:30:28,0,-1.0,1189,0,1495125028.0
12:30:29,0,-1.0,1189,0,1495125029.0
12:30:30,0,-1.0,1189,0,1495125030.0
12:30:31,0,-1.0,1188,0,1495125031.0
12:30:32,0,-1.0,1188,0,1495125032.0
12:30:33,0,-1.0,1188,0,1495125033.0
12:30:34,0,-1.0,1188,0,1495125034.0
12:30:35,0,-1.0,1186,0,1495125035.0
12:30:36,0,-1.0,1186,0,1495125036.0
12:30:37,0,60.88,1186,0,1495125037.0
12:30:38,0,-1.0,1186,0,1495125038.0
12:30:39,0,-1.0,1183,0,1495125039.0
12:30:40,0,-1.0,1183,0,1495125040.0
12:30:41,0,-1.0,1183,0,1495125041.0
12:30:42,0,-1.0,1179,0,1495125042.0
12:30:43,0,-1.0,1179,0,1495125043.0
12:30:44,0,-1.0,1179,0,1495125044.0
12:30:45,0,-1.0,1179,0,1495125045.0
12:30:46,0,-1.0,1175,0,1495125046.0
12:30:47,0,-1.0,1175,0,1495125047.0
12:30:48,0,-1.0,1175,0,1495125048.0
12:30:49,0,-1.0,1175,0,1495125049.0
12:30:50,0,-1.0,1170,0,1495125050.0
12:30:51,0,-1.0,1170,0,1495125051.0
12:30:52,0,-1.0,1170,0,1495125052.0
12:30:53,0,-1.0,1164,0,1495125053.0
12:30:54,0,-1.0,1164,0,1495125054.0
12:30:55,0,-1.0,1164,0,1495125055.0
12:30:56,0,-1.0,1164,0,1495125056.0
12:30:57,0,-1.0,1160,0,1495125057.0
12:30:58,0,-1.0,1160,0,1495125058.0
12:30:59,0,-1.0,1160,0,1495125059.0
12:31:00,0,-1.0,1160,0,1495125060.0
12:31:01,0,-1.0,1149,0,1495125061.0
12:31:02,0,-1.0,1149,0,1495125062.0
12:31:03,0,-1.0,1149,0,1495125063.0
12:31:04,0,-1.0,1149,0,1495125064.0
12:31:05,0,-1.0,1141,0,1495125065.0
12:31:06,0,-1.0,1141,0,1495125066.0
12:31:07,0,-1.0,1141,0,1495125067.0
12:31:08,0,-1.0,1132,0,1495125068.0
12:31:09,0,-1.0,1132,0,1495125069.0
12:31:10,0,-1.0,1132,0,1495125070.0
12:31:11,0,-1.0,1132,0,1495125071.0
12:31:12,0,-1.0,1124,0,1495125072.0
12:31:13,0,-1.0,1124,0,1495125073.0
12:31:14,0,-1.0,1124,0,1495125074.0
12:31:15,0,-1.0,1124,0,1495125075.0
12:31:16,0,-1.0,1119,0,1495125076.0
12:31:17,0,-1.0,1119,0,1495125077.0
12:31:18,0,-1.0,1119,0,1495125078.0
12:31:19,0,-1.0,1113,0,1495125079.0
12:31:20,0,-1.0,1113,0,1495125080.0
12:31:21,0,-1.0,1113,0,1495125081.0
12:31:22,0,-1.0,1113,0,1495125082.0
12:31:23,0,-1.0,1105,0,1495125083.0
12:31:24,0,-1.0,1105,0,1495125084.0
12:31:25,0,-1.0,1105,0,1495125085.0
12:31:26,0,-1.0,1096,0,1495125086.0
12:31:27,0,-1.0,1096,0,1495125087.0
12:31:28,0,-1.0,1096,0,1495125088.0
12:31:29,0,-1.0,1096,0,1495125089.0
12:31:30,0,-1.0,1092,0,1495125090.0
12:31:31,0,-1.0,1092,0,1495125091.0
12:31:32,0,-1.0,1092,0,1495125092.0
12:31:33,0,-1.0,1092,0,1495125093.0
12:31:34,0,-1.0,1089,0,1495125094.0
12:31:35,0,-1.0,1089,0,1495125095.0
12:31:36,0,-1.0,1089,0,1495125096.0
12:31:37,0,-1.0,1090,0,1495125097.0
12:31:38,0,-1.0,1090,0,1495125098.0
12:31:39,0,-1.0,1090,0,1495125099.0
12:31:40,0,-1.0,1090,0,1495125100.0
12:31:41,0,-1.0,1087,0,1495125101.0
12:31:42,0,-1.0,1087,0,1495125102.0
12:31:43,0,-1.0,1087,0,1495125103.0
12:31:44,0,-1.0,1087,0,1495125104.0
12:31:45,0,-1.0,1087,0,1495125105.0
12:31:46,0,-1.0,1087,0,1495125106.0
12:31:47,0,-1.0,1087,0,1495125107.0
12:31:48,0,-1.0,1087,0,1495125108.0
12:31:49,0,-1.0,1087,0,1495125109.0
12:31:50,0,-1.0,1087,0,1495125110.0
12:31:51,0,-1.0,1087,0,1495125111.0
12:31:52,0,-1.0,1085,0,1495125112.0
12:31:53,1,-1.0,1085,0,1495125113.0
12:31:54,1,-1.0,1085,0,1495125114.0
12:31:55,1,-1.0,1084,0,1495125115.0
12:31:56,1,-1.0,1084,1,1495125116.0
12:31:57,1,-1.0,1084,1,1495125117.0
12:31:58,1,-1.0,1084,1,1495125118.0
12:31:59,1,-1.0,1357,1,1495125119.0
12:32:00,1,-1.0,1357,1,1495125120.0
12:32:01,1,-1.0,1357,1,1495125121.0
12:32:02,1,-1.0,1357,1,1495125122.0
12:32:03,1,90.17,1533,1,1495125123.0
12:32:04,1,-1.0,1533,1,1495125124.0
12:32:05,1,-1.0,1533,1,1495125125.0
12:32:06,1,-1.0,1533,1,1495125126.0
12:32:07,0,-1.0,1769,1,1495125127.0
12:32:08,0,19.22,1769,1,1495125128.0
12:32:09,0,-1.0,1769,1,1495125129.0
12:32:10,0,-1.0,1983,1,1495125130.0
12:32:11,1,19.24,1983,1,1495125131.0
12:32:12,1,34.78,1983,1,1495125132.0
12:32:13,1,34.76,1983,1,1495125133.0
12:32:14,1,36.4,2147,1,1495125134.0
12:32:15,1,-1.0,2147,1,1495125135.0
12:32:16,1,19.22,2147,1,1495125136.0
12:32:17,1,-1.0,2147,1,1495125137.0
12:32:18,1,18.83,2313,1,1495125138.0
12:32:19,1,-1.0,2313,1,1495125139.0
12:32:20,1,-1.0,2313,1,1495125140.0
12:32:21,1,-1.0,2313,1,1495125141.0
12:32:22,1,-1.0,2197,1,1495125142.0
12:32:23,1,-1.0,2197,1,1495125143.0
12:32:24,1,15.22,2197,1,1495125144.0
12:32:25,0,-1.0,1959,1,1495125145.0
12:32:26,0,-1.0,1959,1,1495125146.0
12:32:27,0,-1.0,1959,1,1495125147.0
12:32:28,0,-1.0,1959,1,1495125148.0
12:32:29,0,85.48,1766,1,1495125149.0
12:32:30,0,-1.0,1766,1,1495125150.0
12:32:31,0,-1.0,1766,1,1495125151.0
12:32:32,1,-1.0,1766,1,1495125152.0
12:32:33,1,91.69,1622,1,1495125153.0
12:32:34,1,-1.0,1622,1,1495125154.0
12:32:35,1,-1.0,1622,1,1495125155.0
12:32:36,1,-1.0,1504,1,1495125156.0
12:32:37,1,-1.0,1504,1,1495125157.0
12:32:38,1,97.26,1504,1,1495125158.0
12:32:39,1,-1.0,1504,1,1495125159.0
12:32:40,1,-1.0,1380,1,1495125160.0
12:32:41,1,-1.0,1380,1,1495125161.0
12:32:42,1,-1.0,1380,1,1495125162.0
12:32:43,1,47.71,1380,1,1495125163.0
12:32:44,1,-1.0,1283,1,1495125164.0
12:32:45,0,91.74,1283,1,1495125165.0
12:32:46,0,-1.0,1283,1,1495125166.0
12:32:47,0,52.41,1236,1,1495125167.0
12:32:48,0,-1.0,1236,1,1495125168.0
12:32:49,1,45.21,1236,1,1495125169.0
12:32:50,1,-1.0,1236,1,1495125170.0
12:32:51,1,-1.0,1171,1,1495125171.0
12:32:52,1,-1.0,1171,1,1495125172.0
12:32:53,1,-1.0,1171,1,1495125173.0
12:32:54,1,-1.0,1171,1,1495125174.0
12:32:55,1,-1.0,1123,1,1495125175.0
12:32:56,1,46.5,1123,1,1495125176.0
12:32:57,1,45.69,1123,1,1495125177.0
12:32:58,1,-1.0,1123,1,1495125178.0
12:32:59,1,54.19,1077,1,1495125179.0
12:33:00,1,46.64,1077,1,1495125180.0
12:33:01,1,48.47,1077,1,1495125181.0
12:33:02,1,47.98,1077,1,1495125182.0
12:33:03,0,47.1,1041,1,1495125183.0
12:33:04,0,46.83,1041,1,1495125184.0
12:33:05,0,-1.0,1041,1,1495125185.0
12:33:06,0,54.26,1015,1,1495125186.0
12:33:07,0,-1.0,1015,1,1495125187.0
12:33:08,0,47.03,1015,1,1495125188.0
12:33:09,0,-1.0,1015,1,1495125189.0
12:33:10,1,99.64,992,1,1495125190.0
12:33:11,1,-1.0,992,1,1495125191.0
12:33:12,1,-1.0,992,1,1495125192.0
12:33:13,1,-1.0,992,1,1495125193.0
12:33:14,1,-1.0,970,1,1495125194.0
12:33:15,1,-1.0,970,1,1495125195.0
12:33:16,1,-1.0,970,1,1495125196.0
12:33:17,1,-1.0,970,1,1495125197.0
12:33:18,1,-1.0,955,1,1495125198.0
12:33:19,1,-1.0,955,1,1495125199.0
12:33:20,1,-1.0,955,1,1495125200.0
12:33:21,1,-1.0,943,1,1495125201.0
12:33:22,1,-1.0,943,1,1495125202.0
12:33:23,1,-1.0,943,1,1495125203.0
12:33:24,0,-1.0,943,1,1495125204.0
12:33:25,0,-1.0,937,1,1495125205.0
12:33:26,0,-1.0,937,1,1495125206.0
12:33:27,0,79.67,937,1,1495125207.0
12:33:28,0,-1.0,937,1,1495125208.0
12:33:29,0,-1.0,926,1,1495125209.0
12:33:30,1,-1.0,926,1,1495125210.0
12:33:31,1,-1.0,926,1,1495125211.0
12:33:32,1,-1.0,926,1,1495125212.0
12:33:33,1,-1.0,918,1,1495125213.0
12:33:34,1,-1.0,918,1,1495125214.0
12:33:35,1,-1.0,918,1,1495125215.0
12:33:36,1,91.95,914,1,1495125216.0
12:33:37,1,-1.0,914,1,1495125217.0
12:33:38,1,15.48,914,1,1495125218.0
12:33:39,1,-1.0,914,1,1495125219.0
12:33:40,1,-1.0,908,1,1495125220.0
12:33:41,1,-1.0,908,1,1495125221.0
12:33:42,1,12.22,908,1,1495125222.0
12:33:43,0,-1.0,908,1,1495125223.0
12:33:44,0,-1.0,902,1,1495125224.0
12:33:45,0,98.74,902,1,1495125225.0
12:33:46,0,-1.0,902,1,1495125226.0
12:33:47,0,-1.0,897,1,1495125227.0
12:33:48,0,-1.0,897,1,1495125228.0
12:33:49,0,-1.0,897,1,1495125229.0
12:33:50,1,-1.0,897,1,1495125230.0
12:33:51,1,-1.0,889,1,1495125231.0
12:33:52,1,98.55,889,1,1495125232.0
12:33:53,1,-1.0,889,1,1495125233.0
12:33:54,1,-1.0,889,1,1495125234.0
12:33:55,1,86.64,883,1,1495125235.0
12:33:56,1,-1.0,883,1,1495125236.0
12:33:57,1,-1.0,883,1,1495125237.0
12:33:58,1,-1.0,882,1,1495125238.0
12:33:59,1,88.53,882,1,1495125239.0
12:34:00,1,-1.0,882,1,1495125240.0
12:34:01,1,89.21,882,0,1495125241.0
12:34:02,1,-1.0,873,0,1495125242.0
12:34:03,0,-1.0,873,0,1495125243.0
12:34:04,0,-1.0,873,0,1495125244.0
12:34:05,0,-1.0,873,0,1495125245.0
12:34:06,0,-1.0,870,0,1495125246.0
12:34:07,0,-1.0,870,0,1495125247.0
12:34:08,0,-1.0,870,0,1495125248.0
12:34:09,0,-1.0,866,0,1495125249.0
12:34:10,0,-1.0,866,0,1495125250.0
12:34:11,0,-1.0,866,0,1495125251.0
12:34:12,0,-1.0,866,0,1495125252.0
12:34:13,0,-1.0,864,0,1495125253.0
12:34:14,0,-1.0,864,0,1495125254.0
12:34:15,0,-1.0,864,0,1495125255.0
12:34:16,0,-1.0,864,0,1495125256.0
12:34:17,0,-1.0,860,0,1495125257.0
12:34:18,0,-1.0,860,0,1495125258.0
12:34:19,0,-1.0,860,0,1495125259.0
12:34:20,0,-1.0,860,0,1495125260.0
12:34:21,0,-1.0,857,0,1495125261.0
12:34:22,0,-1.0,857,0,1495125262.0
12:34:23,0,-1.0,857,0,1495125263.0
12:34:24,0,-1.0,855,0,1495125264.0
12:34:25,0,-1.0,855,0,1495125265.0
12:34:26,0,-1.0,855,0,1495125266.0
12:34:27,0,-1.0,855,0,1495125267.0
12:34:28,0,-1.0,849,0,1495125268.0
12:34:29,0,-1.0,849,0,1495125269.0
12:34:30,0,-1.0,849,0,1495125270.0
12:34:31,0,-1.0,849,0,1495125271.0
12:34:32,0,-1.0,847,0,1495125272.0
12:34:33,0,-1.0,847,0,1495125273.0
12:34:34,0,-1.0,847,0,1495125274.0
12:34:35,0,-1.0,847,0,1495125275.0
12:34:36,0,-1.0,848,0,1495125276.0
12:34:37,0,-1.0,848,0,1495125277.0
12:34:38,0,-1.0,848,0,1495125278.0
12:34:39,0,-1.0,846,0,1495125279.0
12:34:40,0,-1.0,846,0,1495125280.0
12:34:41,0,-1.0,846,0,1495125281.0
12:34:42,0,-1.0,846,0,1495125282.0
12:34:43,0,-1.0,848,0,1495125283.0
12:34:44,0,-1.0,848,0,1495125284.0
12:34:45,0,-1.0,848,0,1495125285.0
12:34:46,0,-1.0,848,0,1495125286.0
12:34:47,0,-1.0,846,0,1495125287.0
12:34:48,0,-1.0,846,0,1495125288.0
12:34:49,0,-1.0,846,0,1495125289.0
12:34:50,0,-1.0,846,0,1495125290.0
12:34:51,0,-1.0,846,0,1495125291.0
12:34:52,0,-1.0,846,0,1495125292.0
12:34:53,0,-1.0,846,0,1495125293.0
12:34:54,0,-1.0,846,0,1495125294.0
12:34:55,0,-1.0,846,0,1495125295.0
12:34:56,0,-1.0,846,0,1495125296.0
12:34:57,0,-1.0,846,0,1495125297.0
12:34:58,0,-1.0,846,0,1495125298.0
12:34:59,0,-1.0,846,0,1495125299.0
12:35:00,0,-1.0,846,0,1495125300.0
12:35:01,0,-1.0,846,0,1495125301.0
12:35:02,0,-1.0,846,0,1495125302.0
12:35:03,0,-1.0,846,0,1495125303.0
12:35:04,0,-1.0,846,0,1495125304.0
12:35:05,0,-1.0,846,0,1495125305.0
12:35:06,0,-1.0,846,0,1495125306.0
12:35:07,0,-1.0,846,0,1495125307.0
12:35:08,0,-1.0,846,0,1495125308.0
12:35:09,0,-1.0,845,0,1495125309.0
12:35:10,0,-1.0,845,0,1495125310.0
12:35:11,0,-1.0,845,0,1495125311.0
12:35:12,0,-1.0,845,0,1495125312.0
12:35:13,0,-1.0,845,0,1495125313.0
12:35:14,0,-1.0,845,0,1495125314.0
12:35:15,0,-1.0,845,0,1495125315.0
12:35:16,0,-1.0,846,0,1495125316.0
12:35:17,0,-1.0,846,0,1495125317.0
12:35:18,0,-1.0,846,0,1495125318.0
12:35:19,0,-1.0,846,0,1495125319.0
12:35:20,0,-1.0,847,0,1495125320.0
12:35:21,0,-1.0,847,0,1495125321.0
12:35:22,0,-1.0,847,0,1495125322.0
12:35:23,0,-1.0,851,0,1495125323.0
12:35:24,0,-1.0,851,0,1495125324.0
12:35:25,0,-1.0,851,0,1495125325.0
12:35:26,0,-1.0,851,0,1495125326.0
12:35:27,0,-1.0,852,0,1495125327.0
12:35:28,0,-1.0,852,0,1495125328.0
12:35:29,0,-1.0,852,0,1495125329.0
12:35:30,0,-1.0,852,0,1495125330.0
12:35:31,0,-1.0,851,0,1495125331.0
12:35:32,0,-1.0,851,0,1495125332.0
12:35:33,0,-1.0,851,0,1495125333.0
12:35:34,0,-1.0,851,0,1495125334.0
12:35:35,0,-1.0,851,0,1495125335.0
12:35:36,0,-1.0,851,0,1495125336.0
12:35:37,0,-1.0,851,0,1495125337.0
12:35:38,0,-1.0,851,0,1495125338.0
12:35:39,0,-1.0,851,0,1495125339.0
12:35:40,0,-1.0,851,0,1495125340.0
12:35:41,0,-1.0,851,0,1495125341.0
12:35:42,0,-1.0,850,0,1495125342.0
12:35:43,0,-1.0,850,0,1495125343.0
12:35:44,0,-1.0,850,0,1495125344.0
12:35:45,0,-1.0,850,0,1495125345.0
12:35:46,0,-1.0,850,0,1495125346.0
12:35:47,0,-1.0,850,0,1495125347.0
12:35:48,0,-1.0,850,0,1495125348.0
